user,peak_risk,mean_risk,last_risk,total_days,days_flagged,days_high,peak_day,is_insider,primary_dim,intervention_level,max_projected_risk
ARK3198,4.1281,1.3225,0.9174,429,0,0,407.0,0,CAREFULL,1.0,6.1643
ARL2672,1.6392,0.7412,0.6026,356,0,0,472.0,0,COMPLIANT,1.0,2.1108
ARM0076,1.3534,1.0,1.0428,356,0,0,342.0,0,AUTONOMOUS,1.0,1.5522
ARM0771,2.0755,1.4421,1.3662,356,0,0,221.0,0,SOCIAL,1.0,2.2673
ARP1144,2.6052,1.201,1.727,356,0,0,375.0,0,COMPLIANT,1.0,3.7612
ARS3506,2.0963,0.8231,0.6339,356,0,0,343.0,0,AUTONOMOUS,1.0,2.9602
ARV0704,3.5439,1.8929,1.4288,356,0,0,38.0,0,CAREFULL,1.0,5.0036
ARW0818,3.7999,1.4074,0.8504,452,0,0,142.0,0,COMPLIANT,1.0,6.343
ARW1507,1.5241,0.9692,0.9678,356,0,0,207.0,0,RISK_TAKER,1.0,1.6929
ARZ3464,4.8435,1.8601,1.2749,396,0,0,16.0,0,RISK_TAKER,1.0,7.7909
ASC0177,3.2627,1.6782,1.9753,356,0,0,76.0,0,AUTONOMOUS,1.0,5.159
ASD0993,3.4297,1.4138,1.0617,356,0,0,74.0,0,RISK_TAKER,1.0,3.9084
ASD3348,1.2276,1.0979,1.0714,356,0,0,446.0,0,SOCIAL,1.0,1.3779
ASF1136,1.6702,0.749,0.7485,356,0,0,469.0,0,AUTONOMOUS,1.0,2.1685
ASG0072,2.4019,1.3034,1.2041,356,0,0,54.0,0,AUTONOMOUS,1.0,3.1532
ASH0142,1.9415,0.861,0.7209,356,0,0,293.0,0,COMPLIANT,1.0,2.199
ASH1710,3.1205,1.5242,1.2283,356,0,0,279.0,0,COMPLIANT,1.0,3.8328
ASK0599,1.4164,0.745,0.7741,356,0,0,87.0,0,SOCIAL,1.0,2.0272
ASK2349,1.8799,1.2091,1.1285,356,0,0,465.0,0,RISK_TAKER,1.0,2.0841
ASM3771,4.3014,1.4704,0.9791,356,0,0,53.0,0,COMPLIANT,1.0,5.4521
ASM3925,1.8121,1.1143,1.0584,356,0,0,10.0,0,RISK_TAKER,1.0,3.0606
ASP2895,2.2968,1.0183,1.0871,356,0,0,161.0,0,COMPLIANT,1.0,3.8416
ASS0120,2.4874,0.9781,0.8246,356,0,0,40.0,0,COMPLIANT,1.0,3.0103
ASS0280,2.6051,1.1663,1.4175,356,0,0,496.0,0,RISK_TAKER,1.0,3.2049
ASS2760,1.8336,0.7995,0.9235,356,0,0,508.0,0,CAREFULL,1.0,2.7212
ASW1918,3.5899,1.273,0.9,362,0,0,94.0,0,AUTONOMOUS,1.0,6.0865
ATB1273,2.7487,1.6131,1.9005,356,0,0,214.0,0,RISK_TAKER,1.0,3.2997
ATC0218,1.7494,0.9111,0.7519,356,0,0,160.0,0,AUTONOMOUS,1.0,1.7971
ATC1587,2.4185,1.1313,1.2302,356,0,0,273.0,0,CAREFULL,1.0,3.0409
ATD0146,3.742,1.4647,1.6881,356,0,0,325.0,0,AUTONOMOUS,1.0,5.6218
ATF3708,1.5669,0.9403,0.8504,86,0,0,27.0,0,RISK_TAKER,1.0,1.9435
ATF3951,1.2836,1.0362,1.022,356,0,0,82.0,0,RISK_TAKER,1.0,1.3378
ATH0225,6.4836,3.0284,1.7788,411,23,0,149.0,0,AUTONOMOUS,1.0,12.2418
ATH0720,2.7197,1.0635,0.9575,356,0,0,126.0,0,AUTONOMOUS,1.0,2.6348
ATM1003,3.5633,1.2448,1.4069,356,0,0,389.0,0,AUTONOMOUS,1.0,5.0592
ATM1615,5.451,1.6705,1.352,424,0,0,281.0,0,SOCIAL,1.0,5.9042
ATP2680,2.7488,1.2582,0.7931,178,0,0,147.0,0,CAREFULL,1.0,3.2691
ATR1677,3.0459,1.0941,1.7778,384,0,0,99.0,0,SOCIAL,1.0,6.3923
ATR2560,3.0787,1.3365,1.3859,356,0,0,284.0,0,RISK_TAKER,1.0,3.3195
ATR3231,2.1649,0.9108,0.8555,356,0,0,61.0,0,SOCIAL,1.0,2.8325
ATT0293,4.1215,1.2919,1.1869,396,0,0,190.0,0,SOCIAL,1.0,5.504
ATT1191,6.0121,3.4343,2.9589,487,2,0,22.0,0,COMPLIANT,1.0,7.9243
AUA0826,2.1391,0.81,0.8295,356,0,0,158.0,0,AUTONOMOUS,1.0,3.1372
AUG2242,1.7539,0.9833,0.8957,356,0,0,27.0,0,RISK_TAKER,1.0,2.2398
AUI2464,2.9485,0.8998,0.7835,356,0,0,258.0,0,COMPLIANT,1.0,3.7397
AUR1359,2.2593,1.093,0.9242,356,0,0,102.0,0,COMPLIANT,1.0,2.964
AVC2328,3.2078,1.2426,1.8524,356,0,0,102.0,0,CAREFULL,1.0,3.6778
AVH0566,3.7845,1.4802,1.2147,363,0,0,374.0,0,COMPLIANT,1.0,6.2828
AVH2360,1.5035,0.9123,0.9331,356,0,0,35.0,0,AUTONOMOUS,1.0,1.7198
AVH3584,2.5815,0.9022,0.9652,356,0,0,221.0,0,AUTONOMOUS,1.0,2.8894
AVP3044,4.2441,2.5752,3.2171,356,0,0,186.0,0,AUTONOMOUS,1.0,7.2348
AVS2317,3.4261,1.4529,1.0527,356,0,0,112.0,0,AUTONOMOUS,1.0,7.6255
AVT0526,1.8566,0.7953,0.8248,344,0,0,315.0,0,AUTONOMOUS,1.0,1.9543
AVV2056,1.9559,0.9646,1.1287,356,0,0,21.0,0,SOCIAL,1.0,2.5967
AWB2282,2.864,1.1549,0.8543,356,0,0,339.0,0,AUTONOMOUS,1.0,3.6969
AWH2466,1.4938,0.7432,1.1366,242,0,0,228.0,0,AUTONOMOUS,1.0,2.2169
AWM2286,2.9389,1.6161,1.9994,356,0,0,313.0,0,SOCIAL,1.0,3.4543
AWV0836,1.6363,0.7996,0.8213,198,0,0,147.0,0,CAREFULL,1.0,1.6464
AWW0254,1.6276,0.9819,1.1342,318,0,0,265.0,0,AUTONOMOUS,1.0,2.1232
AXL0479,1.4617,0.8231,0.806,301,0,0,308.0,0,CAREFULL,1.0,2.0046
AXW3243,4.1222,1.53,1.1428,428,0,0,414.0,0,CAREFULL,1.0,6.0939
AYA3962,1.6017,1.0374,1.0097,356,0,0,90.0,0,AUTONOMOUS,1.0,1.9039
AYD2775,3.7208,1.4104,0.9136,507,0,0,135.0,0,RISK_TAKER,1.0,3.9965
AYL1635,1.6424,1.2426,1.2065,356,0,0,265.0,0,COMPLIANT,1.0,1.7683
AYP3586,3.1006,1.1062,1.5698,356,0,0,40.0,0,RISK_TAKER,1.0,3.9387
AYS0110,2.2455,0.9504,1.3502,356,0,0,17.0,0,AUTONOMOUS,1.0,3.2509
AYS1628,4.1316,2.1537,2.0192,356,0,0,326.0,0,COMPLIANT,1.0,5.0047
AZA1012,3.2027,1.3506,1.1323,356,0,0,45.0,0,AUTONOMOUS,1.0,4.438
AZB1225,2.0955,1.0084,0.811,356,0,0,315.0,0,RISK_TAKER,1.0,2.5672
AZG2343,2.8751,1.0683,0.8359,316,0,0,62.0,0,COMPLIANT,1.0,3.493
AZK0622,2.359,1.0386,0.8678,356,0,0,465.0,0,AUTONOMOUS,1.0,3.9924
BAA2451,1.7887,0.7771,0.858,356,0,0,397.0,0,AUTONOMOUS,1.0,2.6667
BAB0518,1.927,0.7829,1.3229,356,0,0,229.0,0,AUTONOMOUS,1.0,1.9176
BAB0541,2.0418,1.0956,0.8549,356,0,0,110.0,0,AUTONOMOUS,1.0,2.3539
BAB1619,3.6268,1.5668,1.7424,360,0,0,333.0,0,AUTONOMOUS,1.0,4.5845
BAB2968,1.5478,0.9061,0.8545,356,0,0,83.0,0,AUTONOMOUS,1.0,1.4866
BAC2914,1.3999,0.9967,1.0565,271,0,0,341.0,0,AUTONOMOUS,1.0,1.4584
BAC3730,3.3097,1.7697,1.6311,356,0,0,375.0,0,CAREFULL,1.0,3.7326
BAG2641,3.4574,1.4261,1.5253,362,0,0,395.0,0,AUTONOMOUS,1.0,4.0504
BAH1259,2.5201,1.2128,0.9018,365,0,0,342.0,0,AUTONOMOUS,1.0,3.5943
BAH3684,1.1158,0.9659,0.9295,356,0,0,12.0,0,CAREFULL,1.0,1.4215
BAL2366,2.9248,1.4032,1.8457,356,0,0,488.0,0,RISK_TAKER,1.0,3.9858
BAL3618,1.8371,1.0742,1.0137,356,0,0,96.0,0,CAREFULL,1.0,2.0343
BAO2928,5.3219,1.8723,1.9832,254,0,0,323.0,0,AUTONOMOUS,1.0,7.1331
BAR3420,2.9887,1.4137,1.0539,340,0,0,292.0,0,COMPLIANT,1.0,3.9467
BAT3066,2.648,1.1809,0.9955,356,0,0,182.0,0,RISK_TAKER,1.0,4.0213
BAV0390,1.8848,0.9821,1.0982,320,0,0,389.0,0,AUTONOMOUS,1.0,2.3506
BAW0780,3.6307,1.3199,1.0203,424,0,0,191.0,0,AUTONOMOUS,1.0,4.9478
BAW1019,1.3829,0.8994,0.8418,356,0,0,27.0,0,AUTONOMOUS,1.0,1.6744
BBA1230,3.2874,1.3887,1.2407,356,0,0,298.0,0,CAREFULL,1.0,4.0274
BBB3612,1.5593,0.9401,0.9129,356,0,0,96.0,0,CAREFULL,1.0,1.6934
BBC3733,2.7824,1.3283,1.0547,356,0,0,487.0,0,RISK_TAKER,1.0,3.7208
BBF2388,2.9807,1.2362,1.2005,356,0,0,73.0,0,AUTONOMOUS,1.0,4.2585
BBH1056,3.7003,2.4715,2.5973,356,0,0,102.0,0,RISK_TAKER,1.0,5.8606
BBH2509,1.6492,0.9544,0.9359,356,0,0,20.0,0,SOCIAL,1.0,2.1651
BBH3587,3.2858,1.3877,1.2975,356,0,0,390.0,0,RISK_TAKER,1.0,5.1132
BBH3779,3.3099,1.6411,1.6758,356,0,0,270.0,0,AUTONOMOUS,1.0,4.129
BBM1701,1.628,0.838,0.769,356,0,0,41.0,0,AUTONOMOUS,1.0,2.004
BBM2604,3.1564,1.2107,0.8246,356,0,0,297.0,0,COMPLIANT,1.0,4.7271
BBM3688,1.05,0.9062,0.8748,356,0,0,220.0,0,RISK_TAKER,1.0,1.2664
BBP1093,2.7105,1.1594,1.0576,356,0,0,235.0,0,SOCIAL,1.0,2.8237
BBT0062,5.2819,3.2047,2.8259,363,0,0,234.0,0,AUTONOMOUS,1.0,7.4796
BBT1948,2.8309,1.257,1.0116,361,0,0,31.0,0,AUTONOMOUS,1.0,4.1033
BBV3875,1.6673,0.8833,1.1499,356,0,0,507.0,0,COMPLIANT,1.0,2.469
BBW0594,3.2699,1.7742,0.9054,359,0,0,186.0,0,SOCIAL,1.0,5.1701
BCB0294,2.1972,0.912,1.0421,356,0,0,286.0,0,COMPLIANT,1.0,2.6655
BCB0521,4.5583,1.3085,1.5463,376,0,0,379.0,0,COMPLIANT,1.0,6.0263
BCB0909,2.7973,1.1245,0.7745,356,0,0,348.0,0,COMPLIANT,1.0,3.3247
BCB2072,2.1613,0.89,0.8745,356,0,0,17.0,0,AUTONOMOUS,1.0,2.9884
BCB2676,1.6783,0.7697,0.9355,356,0,0,391.0,0,AUTONOMOUS,1.0,1.9451
BCC0456,3.1759,1.1775,1.3091,356,0,0,382.0,0,CAREFULL,1.0,4.0111
BCC2536,6.0657,3.7103,4.2469,113,9,0,117.0,0,COMPLIANT,1.0,9.8188
BCG1029,3.6945,0.9399,1.0892,356,0,0,511.0,0,AUTONOMOUS,1.0,4.378
BCH1138,2.2935,0.8089,0.8141,356,0,0,452.0,0,AUTONOMOUS,1.0,3.8872
BCH1656,3.5709,1.5902,1.5504,356,0,0,186.0,0,AUTONOMOUS,1.0,5.6863
BCH3651,2.111,1.0826,0.9941,356,0,0,87.0,0,SOCIAL,1.0,2.8766
BCL2082,2.2962,0.9301,1.0562,356,0,0,472.0,0,RISK_TAKER,1.0,3.346
BCM3794,5.1844,2.5242,1.4183,477,0,0,135.0,0,SOCIAL,1.0,7.7172
BCO0877,2.5219,0.9685,0.8924,356,0,0,26.0,0,AUTONOMOUS,1.0,2.4491
BCO2338,2.7701,1.3972,1.8214,356,0,0,112.0,0,AUTONOMOUS,1.0,3.3531
BCS1604,3.9316,1.6582,1.3242,363,0,0,256.0,0,AUTONOMOUS,1.0,5.6056
BCS2912,1.6183,0.8766,0.8492,356,0,0,19.0,0,COMPLIANT,1.0,1.6118
BCW3480,1.768,1.043,0.9501,356,0,0,336.0,0,SOCIAL,1.0,2.2684
BCZ1345,2.4595,0.851,0.6896,305,0,0,111.0,0,SOCIAL,1.0,2.6013
BDA1906,1.4135,0.7995,0.9416,69,0,0,81.0,0,RISK_TAKER,1.0,1.8829
BDB2163,3.889,1.4278,1.1104,421,0,0,429.0,0,CAREFULL,1.0,5.3559
BDH0472,1.9,0.8145,0.821,356,0,0,35.0,0,COMPLIANT,1.0,2.176
BDJ3001,6.1548,3.1045,1.919,356,7,0,308.0,0,RISK_TAKER,1.0,14.4548
BDJ3326,3.0433,1.8322,1.9362,356,0,0,28.0,0,RISK_TAKER,1.0,4.2399
BDK0854,1.3241,0.8813,0.8583,356,0,0,420.0,0,AUTONOMOUS,1.0,1.3486
BDL1065,1.345,0.7357,1.1076,356,0,0,301.0,0,AUTONOMOUS,1.0,1.5249
BDM3662,1.9568,0.9053,1.4077,356,0,0,501.0,0,COMPLIANT,1.0,2.8073
BDP0031,3.8544,1.4138,1.9323,356,0,0,293.0,0,COMPLIANT,1.0,4.9502
BDP3912,1.9853,1.1136,1.0578,356,0,0,124.0,0,AUTONOMOUS,1.0,2.9818
BDR0510,6.0099,2.9346,2.3775,464,6,0,351.0,0,AUTONOMOUS,1.0,9.7428
BDU0497,1.6806,0.7748,0.7753,356,0,0,124.0,0,COMPLIANT,1.0,2.138
BDV2474,1.9472,0.7998,0.9206,356,0,0,385.0,0,COMPLIANT,1.0,2.2479
BDW1459,2.4594,0.9132,1.1145,356,0,0,465.0,0,RISK_TAKER,1.0,2.8735
BEA0311,1.909,0.9789,0.8915,356,0,0,249.0,0,AUTONOMOUS,1.0,2.8015
BEB1022,1.3876,0.7468,1.179,356,0,0,493.0,0,CAREFULL,1.0,2.1039
BEG3521,3.3175,1.7699,2.139,356,0,0,353.0,0,SOCIAL,1.0,4.7648
BEH0103,5.3583,1.7837,1.3847,457,0,0,253.0,0,CAREFULL,1.0,8.6463
BEH2307,2.297,0.9511,1.0789,356,0,0,47.0,0,RISK_TAKER,1.0,2.8736
BEH2967,2.1452,1.1579,1.166,356,0,0,137.0,0,RISK_TAKER,1.0,2.5782
BEW1426,2.9036,1.4956,1.3116,356,0,0,229.0,0,RISK_TAKER,1.0,4.1301
BFD1111,2.3827,1.1445,0.9381,356,0,0,459.0,0,AUTONOMOUS,1.0,3.0876
BFR3250,3.655,1.0437,0.7694,356,0,0,179.0,0,AUTONOMOUS,1.0,4.7557
BGA0892,1.0973,0.9757,0.9838,356,0,0,273.0,0,SOCIAL,1.0,1.3587
BGA2301,1.8219,0.8218,0.76,356,0,0,252.0,0,CAREFULL,1.0,1.8521
BGB3045,3.8245,2.3,2.3098,356,0,0,215.0,0,AUTONOMOUS,1.0,5.0442
BGH2610,2.2888,0.7759,0.754,238,0,0,6.0,0,SOCIAL,1.0,5.1657
BGH2861,1.3751,0.8982,1.0056,356,0,0,19.0,0,AUTONOMOUS,1.0,1.3527
BGK0603,1.1647,0.9146,0.914,356,0,0,392.0,0,COMPLIANT,1.0,1.2214
BGM1226,2.0226,0.8528,0.6902,356,0,0,474.0,0,RISK_TAKER,1.0,2.5768
BGM2545,1.4918,0.8361,0.7728,356,0,0,227.0,0,CAREFULL,1.0,1.766
BGN3820,1.9167,1.0305,1.0226,356,0,0,389.0,0,AUTONOMOUS,1.0,2.0603
BGR1991,2.6806,0.9747,0.7543,356,0,0,74.0,0,SOCIAL,1.0,3.2923
BGS0751,2.5192,1.1176,1.1788,356,0,0,511.0,0,RISK_TAKER,1.0,3.1135
BGW1739,2.3668,0.8661,0.6864,356,0,0,474.0,0,CAREFULL,1.0,2.6701
BHB2598,2.678,1.2208,1.4424,142,0,0,133.0,0,CAREFULL,1.0,2.6933
BHC0492,1.9632,0.7903,0.6099,356,0,0,3.0,0,COMPLIANT,1.0,2.1698
BHC2049,1.4356,0.6604,0.7906,356,0,0,340.0,0,AUTONOMOUS,1.0,1.8961
BHC2344,1.7917,0.8225,0.8196,356,0,0,270.0,0,AUTONOMOUS,1.0,2.4126
BHD0598,1.7525,0.9986,1.3692,356,0,0,152.0,0,CAREFULL,1.0,2.5849
BHD2088,3.6186,0.999,0.7206,389,0,0,449.0,0,CAREFULL,1.0,6.4677
BHE1709,4.0382,2.0942,2.1554,356,0,0,290.0,0,RISK_TAKER,1.0,5.827
BHG0258,2.3352,1.0669,1.6009,273,0,0,33.0,0,AUTONOMOUS,1.0,3.5767
BHG3238,2.1539,0.722,0.6294,356,0,0,102.0,0,AUTONOMOUS,1.0,2.5123
BHK2196,1.6978,0.8942,0.8431,356,0,0,220.0,0,RISK_TAKER,1.0,2.2525
BHM0430,3.3843,1.2291,1.4455,356,0,0,24.0,0,RISK_TAKER,1.0,4.8327
BHN2290,1.4771,0.8798,0.9176,356,0,0,420.0,0,CAREFULL,1.0,1.4851
BHS1917,1.7157,0.849,0.9039,356,0,0,110.0,0,AUTONOMOUS,1.0,2.8351
BHW2476,1.7812,0.8071,1.5954,356,0,0,462.0,0,RISK_TAKER,1.0,2.489
BIG3946,1.2396,0.9635,1.0606,350,0,0,465.0,0,RISK_TAKER,1.0,1.4357
BIT2790,1.8912,1.1204,1.3609,356,0,0,405.0,0,AUTONOMOUS,1.0,2.3054
BJA1137,1.8511,0.8902,1.0626,356,0,0,504.0,0,SOCIAL,1.0,2.4554
BJC0366,1.7661,1.0676,1.2006,356,0,0,231.0,0,COMPLIANT,1.0,2.4484
BJC3423,1.9649,1.009,1.3002,356,0,0,432.0,0,COMPLIANT,1.0,2.6504
BJE0351,4.885,1.9252,1.7091,285,0,0,85.0,0,RISK_TAKER,1.0,6.2459
BJF0511,2.454,0.9659,0.7489,292,0,0,22.0,0,CAREFULL,1.0,3.317
BJG0662,1.7604,0.8894,0.8566,356,0,0,433.0,0,RISK_TAKER,1.0,4.4067
BJH3294,1.7335,1.0122,0.9499,356,0,0,117.0,0,RISK_TAKER,1.0,2.1574
BJH3402,1.6703,1.0438,1.0394,356,0,0,417.0,0,SOCIAL,1.0,2.1553
BJM2491,2.5776,1.1433,1.9104,356,0,0,398.0,0,RISK_TAKER,1.0,2.8945
BJM3236,1.6632,0.7515,0.5414,220,0,0,263.0,0,CAREFULL,1.0,2.336
BJP0186,1.4403,1.0697,1.0658,356,0,0,224.0,0,SOCIAL,1.0,1.5975
BJR0774,1.478,0.9146,1.075,356,0,0,469.0,0,AUTONOMOUS,1.0,1.7131
BJR0940,1.8604,0.9714,0.9793,356,0,0,348.0,0,AUTONOMOUS,1.0,1.8769
BJS0053,2.5501,1.2341,1.6242,356,0,0,33.0,0,AUTONOMOUS,1.0,2.7827
BJS0744,2.4307,1.0323,0.7209,221,0,0,160.0,0,COMPLIANT,1.0,2.7431
BJV2631,2.7998,1.2871,2.2541,356,0,0,388.0,0,COMPLIANT,1.0,4.1103
BJW2134,2.189,1.0408,1.0445,356,0,0,298.0,0,RISK_TAKER,1.0,3.0965
BJW3558,1.6404,1.0061,0.9867,356,0,0,175.0,0,AUTONOMOUS,1.0,1.6092
BKA0175,2.4358,1.3508,1.3083,356,0,0,192.0,0,AUTONOMOUS,1.0,3.2516
BKB0853,3.8302,2.6059,2.866,356,0,0,145.0,0,CAREFULL,1.0,7.0465
BKC2698,1.4684,0.8595,0.7051,356,0,0,503.0,0,RISK_TAKER,1.0,1.7111
BKC3473,2.4959,1.3753,1.2747,356,0,0,230.0,0,CAREFULL,1.0,3.2908
BKF0427,2.6127,1.6162,2.1484,356,0,0,312.0,0,AUTONOMOUS,1.0,3.9041
BKF1545,3.601,1.3715,0.9371,488,0,0,51.0,0,AUTONOMOUS,1.0,4.5205
BKF2204,2.3671,1.3948,1.0783,356,0,0,305.0,0,COMPLIANT,1.0,3.3798
BKM1155,2.4004,1.1055,1.1852,356,0,0,273.0,0,AUTONOMOUS,1.0,3.0703
BKM2643,1.9349,0.758,0.7502,356,0,0,234.0,0,RISK_TAKER,1.0,2.5825
BKM3410,2.0111,1.1578,1.1367,356,0,0,38.0,0,AUTONOMOUS,1.0,2.7123
BKM3611,2.2462,1.0094,0.8208,356,0,0,101.0,0,AUTONOMOUS,1.0,2.665
BKR3146,2.2739,0.909,0.9474,356,0,0,367.0,0,AUTONOMOUS,1.0,3.4935
BKR3302,1.3174,1.1436,1.0873,226,0,0,164.0,0,COMPLIANT,1.0,1.5006
BKS1860,1.4634,0.804,0.8741,356,0,0,306.0,0,RISK_TAKER,1.0,1.4785
BKS2069,3.5096,0.9113,0.7229,356,0,0,257.0,0,COMPLIANT,1.0,3.7968
BKW1032,2.5065,1.0156,1.1196,356,0,0,34.0,0,AUTONOMOUS,1.0,2.9247
BLB1876,5.5846,2.1256,1.6842,400,1,0,198.0,0,COMPLIANT,1.0,7.8011
BLD2227,2.3286,1.0484,1.382,357,0,0,503.0,0,COMPLIANT,1.0,2.7842
BLH3602,1.9449,0.8419,0.7022,356,0,0,283.0,0,SOCIAL,1.0,2.8127
BLL3585,3.0165,1.156,1.4372,356,0,0,458.0,0,CAREFULL,1.0,4.2616
BLL3910,3.1812,1.1397,1.1765,396,0,0,85.0,0,SOCIAL,1.0,4.5216
BLN0230,2.9575,1.4781,1.0274,495,0,0,71.0,0,CAREFULL,1.0,3.9287
BLS1973,2.5591,1.0084,1.2218,356,0,0,458.0,0,SOCIAL,1.0,3.9852
BLS3327,1.8203,1.1065,1.0541,356,0,0,70.0,0,CAREFULL,1.0,1.9496
BLY1039,2.5413,1.0215,1.4404,356,0,0,507.0,0,AUTONOMOUS,1.0,3.6142
BMA1411,1.6686,0.9425,0.9125,356,0,0,437.0,0,SOCIAL,1.0,1.8873
BMB0007,3.8802,2.008,1.7867,356,0,0,383.0,0,RISK_TAKER,1.0,4.6567
BMC3061,1.7988,0.8211,0.7701,356,0,0,88.0,0,CAREFULL,1.0,2.0795
BMC3636,4.7656,2.0717,1.109,507,0,0,407.0,0,SOCIAL,1.0,5.9967
BMF2337,2.4462,1.3483,1.5931,356,0,0,467.0,0,SOCIAL,1.0,4.5939
BMH0457,2.2451,1.0506,0.8802,74,0,0,35.0,0,COMPLIANT,1.0,2.6594
BMH1069,2.7245,1.257,1.0381,360,0,0,249.0,0,COMPLIANT,1.0,3.9665
BMM0462,6.0369,3.8877,3.6151,356,5,0,273.0,0,RISK_TAKER,1.0,8.1136
BMM3328,2.4448,1.2566,0.9577,356,0,0,140.0,0,AUTONOMOUS,1.0,3.6176
BMN0178,2.3816,1.4004,2.3816,57,0,0,78.0,0,RISK_TAKER,1.0,3.8066
BMN3207,3.3746,1.617,1.0573,462,0,0,23.0,0,COMPLIANT,1.0,4.8974
BMR1662,2.6687,1.223,1.1135,356,0,0,312.0,0,SOCIAL,1.0,3.476
BMS0925,4.1769,1.9577,0.9906,361,0,0,326.0,0,CAREFULL,1.0,6.0491
BMV1886,1.8643,0.7668,1.1241,356,0,0,313.0,0,SOCIAL,1.0,1.9633
BNB3370,2.7276,1.4871,1.3368,356,0,0,343.0,0,AUTONOMOUS,1.0,4.1874
BNC1497,1.2633,0.9729,0.9205,356,0,0,136.0,0,AUTONOMOUS,1.0,1.5316
BNC3178,2.3704,1.1081,1.0693,356,0,0,440.0,0,COMPLIANT,1.0,2.7865
BNF1110,6.6933,2.3517,1.065,434,6,0,113.0,0,RISK_TAKER,1.0,8.9384
BNH2692,2.6546,1.1907,0.8695,356,0,0,502.0,0,AUTONOMOUS,1.0,3.7064
BNH3516,4.3026,1.8293,1.4244,356,0,0,137.0,0,SOCIAL,1.0,6.0513
BNK0087,2.2603,1.035,0.7768,356,0,0,420.0,0,CAREFULL,1.0,3.0734
BNL1652,3.2137,1.5251,2.1524,356,0,0,385.0,0,CAREFULL,1.0,5.212
BNR2527,2.8608,0.8917,0.7683,356,0,0,258.0,0,COMPLIANT,1.0,3.9315
BNR3128,1.656,1.0761,1.2091,23,0,0,11.0,0,AUTONOMOUS,1.0,3.3341
BNS2384,2.8756,1.2018,1.5822,356,0,0,167.0,0,COMPLIANT,1.0,3.387
BNS3233,3.5392,1.9506,1.5932,356,0,0,206.0,0,CAREFULL,1.0,4.6609
BNS3594,2.3559,1.0213,1.1533,356,0,0,392.0,0,RISK_TAKER,1.0,2.7052
BNT0663,1.9267,0.9058,0.8874,356,0,0,222.0,0,AUTONOMOUS,1.0,2.5312
BNW3985,2.5261,1.2144,1.6036,356,0,0,52.0,0,AUTONOMOUS,1.0,3.2478
BOH1751,2.6335,1.2231,1.0089,356,0,0,243.0,0,RISK_TAKER,1.0,4.7144
BOJ2179,1.4543,0.8321,0.7927,356,0,0,277.0,0,SOCIAL,1.0,1.5809
BON0968,1.7024,0.9454,1.0005,356,0,0,332.0,0,RISK_TAKER,1.0,2.5029
BOR2387,4.513,1.9611,1.1188,486,0,0,247.0,0,SOCIAL,1.0,8.2768
BOV1609,4.7346,1.55,1.1146,416,0,0,205.0,0,SOCIAL,1.0,8.0934
BPD2437,6.2113,3.7885,4.1406,411,19,0,71.0,0,RISK_TAKER,1.0,9.3279
BPL3202,2.4258,1.2543,1.0425,356,0,0,486.0,0,CAREFULL,1.0,3.37
BPM3694,2.5191,1.0688,1.0131,361,0,0,292.0,0,CAREFULL,1.0,3.5499
BPN3051,6.0571,3.7529,2.7902,356,1,0,139.0,0,AUTONOMOUS,1.0,8.1447
BPR1678,1.7423,1.0392,0.9482,110,0,0,25.0,0,AUTONOMOUS,1.0,1.9264
BQK2024,3.0807,1.115,1.3188,356,0,0,483.0,0,SOCIAL,1.0,4.92
BQV1308,2.3027,1.133,0.9693,356,0,0,377.0,0,COMPLIANT,1.0,3.243
BQW1904,1.8477,1.0054,1.1325,356,0,0,130.0,0,SOCIAL,1.0,2.1517
BRB2143,1.4817,0.9143,0.8332,356,0,0,76.0,0,CAREFULL,1.0,2.3383
BRC1811,2.5577,1.2387,1.0142,363,0,0,469.0,0,COMPLIANT,1.0,3.6547
BRC3949,1.9194,1.0622,0.9869,356,0,0,112.0,0,AUTONOMOUS,1.0,2.2522
BRD3314,1.8303,0.9726,0.9925,356,0,0,391.0,0,AUTONOMOUS,1.0,2.3918
BRG3113,1.5909,0.808,1.0881,356,0,0,405.0,0,SOCIAL,1.0,3.0986
BRG3267,5.0217,3.1205,3.7894,367,0,0,306.0,0,COMPLIANT,1.0,6.0747
BRH1107,1.7074,0.784,0.6787,356,0,0,354.0,0,RISK_TAKER,1.0,1.9093
BRH2866,1.5182,1.0681,1.0428,74,0,0,46.0,0,SOCIAL,1.0,1.6817
BRJ2151,2.3106,0.9136,1.9849,356,0,0,222.0,0,COMPLIANT,1.0,3.61
BRM0143,2.3461,0.9972,0.9291,356,0,0,455.0,0,SOCIAL,1.0,2.3595
BRM0843,2.1896,1.5021,1.9653,356,0,0,153.0,0,RISK_TAKER,1.0,2.4069
BRN3289,1.3304,0.9114,0.9266,356,0,0,26.0,0,RISK_TAKER,1.0,1.5246
BRR2899,3.2433,1.2484,1.0063,356,0,0,339.0,0,AUTONOMOUS,1.0,4.2811
BRS0333,1.7914,1.1232,1.0462,356,0,0,501.0,0,RISK_TAKER,1.0,2.2555
BRW0963,2.3777,1.0833,1.2718,356,0,0,109.0,0,AUTONOMOUS,1.0,3.4603
BRW3552,2.6928,1.2748,1.0792,356,0,0,87.0,0,AUTONOMOUS,1.0,5.2925
BSB3083,4.1043,1.8343,1.708,356,0,0,256.0,0,AUTONOMOUS,1.0,7.3009
